,Symbol,Valoren,market_price,model_price,DurationToMaturity,YieldToMaturity,riskfree,Hazzard,Rating
2716,GS4084055,23205092,100.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2717,GS4084054,23205099,118.64,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2718,GS4085311,23222125,94.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2719,GS4085312,23222143,96.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2720,GS4085995,23227959,99.1,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2721,GS4086108,23227975,94.55,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2722,GS4086109,23227978,112.24,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2723,GS4092171,23524618,125.39,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2724,GS4092849,23540624,89.345,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2725,GS4092850,23540626,98.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2726,GS4092848,23540629,99.35,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2727,GS4092851,23540630,99.26,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2728,GS4094252,23576520,12.0275,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2729,GS4094256,23576536,122.025,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2730,GS4094485,23578559,96.391,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2731,GS4094501,23593590,100.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2732,GS4094502,23593617,112.52,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2733,GS4094500,23593622,98.6315,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2734,GS4094519,23593626,10.109,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2735,GS4097704,23709686,111.4,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2736,GS4097710,23709704,97.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2737,GS4098130,23724418,95.0935,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2738,GS4100247,23802727,93.865,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2739,GS4100246,23803991,88.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2740,GS4102923,23812494,98.13165,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2741,GS4101211,23812539,108.15,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2742,GS4102614,23824229,120.1245,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2743,GS4102612,23824246,11.27,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2744,GS4102578,23824252,97.689,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2745,GS4102940,23834052,95.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2746,GS4102943,23834053,106.175,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2747,GS4102944,23834055,111.53,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2748,GS4102941,23834066,94.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2749,GS4102947,23834069,112.9,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2750,GS4102998,23834083,9.865,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2751,GS4103156,23845746,117.69,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2752,GS4103571,23862120,100.1022,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2753,GS4275823,24483289,73.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2754,GS4275824,24887383,82.58,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2755,GS4275811,24887384,80.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2756,GS4313448,25008447,77.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2757,GS4254116,28424462,989.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2758,GS4254121,28424479,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2759,GS4254130,28424485,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2760,GS4254425,28438089,80.34,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2761,GS4254436,28438096,100.45,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2762,GS4254453,28438134,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2763,GS4254454,28438135,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2764,GS4254467,28438176,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2765,GS4254826,28453349,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2766,GS4255187,28467270,83.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2767,GS4256489,28489428,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2768,GS4258887,28559254,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2769,GS4258644,28567991,103.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2770,GS4258581,28580330,88.95,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2771,GS4259133,28580705,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2772,GS4258635,28580783,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2773,GS4258718,28580799,8.909,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2774,GS4258889,28580809,9.24845,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2775,GS4259151,28597595,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2776,GS4259153,28597603,90.4125,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2777,GS4259156,28597605,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2778,GS4260696,28660098,83.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2779,GS4261657,28697782,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2780,GS4261659,28697789,97.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2781,GS4261648,28697808,9.938,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2782,GS4261711,28697814,90.1,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2783,GS4261714,28697817,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2784,GS4263706,28735153,9.638,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2785,GS4263648,28735199,108.775,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2786,GS4263987,28741408,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2787,GS4263990,28741420,88.125,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2788,GS4263989,28741452,98.425,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2789,GS4264179,28741466,8.5095,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2790,GS4263986,28741471,87.12,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2791,GS4263985,28741486,95.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2792,GS4263984,28741488,94.37335,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2793,GS4263983,28741492,95.98,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2794,GS4263982,28741495,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2795,GS4263981,28741500,87.3,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2796,GS4264174,28741501,10.1975,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2797,GS4264311,28741505,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2798,GS4264169,28741506,5.355,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2799,GS4264267,28741510,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2800,GS4264331,28741541,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2801,GS4264891,28780505,100.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2802,GS4264892,28780679,110.55,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2803,GS4265063,28781152,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2804,GS4265064,28781159,106.01,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2805,GS4265485,28805702,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2806,GS4265743,28817148,98.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2807,GS4265747,28817183,111.425,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2808,GS4265749,28817185,97.79455,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2809,GS4265750,28817191,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2810,GS4266008,28843406,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2811,GS4267083,28880783,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2812,GS4268174,28906578,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2813,GS4268240,28906610,9.159,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2814,GS4268566,28928668,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2815,GS4269793,28983060,90.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2816,GS4269801,28983105,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2817,GS4269806,28983107,79.1287,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2818,GS4269808,28983108,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2819,GS4269871,28983114,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2820,GS4270661,29031941,8.859,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2821,GS4270765,29031943,109.6647,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2822,GS4271277,29045267,78.47215,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2823,GS4272677,29060138,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2824,GS4272678,29060142,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2825,GS4273630,29078280,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2826,GS4273629,29078282,93.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2827,GS4274245,29088803,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2828,GS4274255,29088807,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2829,GS4274093,29088823,110.15,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2830,GS4274094,29088835,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2831,GS4274095,29088841,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2832,GS4274275,29088843,9.738,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2833,GS4274590,29112880,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2834,GS4274595,29112883,89.29,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2835,GS4274607,29112890,92.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2836,GS4274610,29112918,96.275,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2837,GS4274614,29112920,91.2425,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2838,GS4274611,29112923,98.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2839,GS4274598,29112925,94.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2840,GS4274620,29112926,8.34,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2841,GS4274619,29112928,87.95,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2842,GS4274622,29112935,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2843,GS4274650,29112936,8.7295,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2844,GS4274601,29112943,96.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2845,GS4274957,29125048,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2846,GS4275303,29135369,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2847,GS4275305,29135380,97.1,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2848,GS4275556,29155930,102.7825,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2849,GS4275557,29155935,114.8,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2850,GS4275873,29168376,74.55,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2851,GS4279483,29286742,104.8833,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2852,GS4279560,29286820,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2853,GS4279883,29297057,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2854,GS4281787,29298411,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2855,GS4280115,29316676,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2856,GS4280193,29316723,97.95,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2857,GS4280480,29330139,76.9,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2858,GS4281021,29348594,101.765,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2859,GS4281365,29372980,97.575,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2860,GS4281413,29372987,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2861,GS4281411,29372988,106.5737,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2862,GS4281431,29373000,109.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2863,GS4281414,29373006,103.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2864,GS4282157,29392188,91.9477,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2865,GS4282153,29392189,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2866,GS4282571,29432391,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2867,GS4282621,29432401,102.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2868,GS4282867,29432444,114.637,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2869,GS4282889,29432473,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2870,GS4283189,29463963,113.145,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2871,GS4283192,29463968,117.745,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2872,GS4283579,29464051,109.3,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2873,GS4283895,29491410,93.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2874,GS4283897,29491421,98.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2875,GS4283931,29491461,90.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2876,GS4283896,29491465,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2877,GS4283924,29492002,98.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2878,GS4283902,29493851,94.16,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2879,GS4283928,29495459,97.57,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2880,GS4283934,29496458,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2881,GS4319888,30228883,78.48,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2882,GS4306950,30291183,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2883,GS4307341,30298575,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2884,GS4307344,30298609,82.7692,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2885,GS4307348,30298617,10.43,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2886,GS4307346,30298677,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2887,GS4307680,30318974,103.6608,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2888,GS4308084,30340229,98.87,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2889,GS4308080,30340251,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2890,GS4308092,30340280,97.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2891,GS4308452,30357196,104.3365,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2892,GS4308449,30357201,86.8,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2893,GS4308453,30357203,76.79565,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2894,GS4308459,30357211,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2895,GS4308457,30357212,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2896,GS4308461,30357213,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2897,GS4309118,30372212,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2898,GS4309132,30372225,9.4085,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2899,GS4309130,30372231,9.089,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2900,GS4314524,30375959,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2901,GS4309515,30382109,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2902,GS4309531,30382121,8.609,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2903,GS4309533,30382130,9.3985,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2904,GS4309564,30382157,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2905,GS4309563,30382159,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2906,GS4310063,30404769,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2907,GS4310067,30404784,98.735,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2908,GS4310065,30404788,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2909,GS4310088,30404816,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2910,GS4310513,30413984,100.95,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2911,GS4310770,30427790,81.3022,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2912,GS4310903,30442575,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2913,GS4310901,30442590,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2914,GS4311171,30453023,105.4029,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2915,GS4311195,30453065,99.5729,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2916,GS4311212,30453086,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2917,GS4311838,30488089,88.7021,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2918,GS4313724,30536750,92.8743,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2919,GS4313637,30536753,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2920,GS4313730,30536771,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2921,GS4314283,30551133,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2922,GS4314591,30551205,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2923,GS4314590,30551211,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2924,GS4314565,30551219,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2925,GS4314555,30551222,98.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2926,GS4314522,30551226,95.955,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2927,GS4314589,30551231,98.125,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2928,GS4315997,30570708,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2929,GS4316007,30570732,10.3215,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2930,GS4315991,30570739,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2931,GS4316019,30570748,93.8,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2932,GS3893091,19336806,102.25,105.0,14.8306,0.047676,0.0245143946341,0.0231616053659,10
2933,GS3899333,19442063,102.2623,102.353,1.863,0.017631,0.0173526410815,0.00027835891855,10
2934,GS3899384,19442854,106.0384,106.891,4.5124,0.022905,0.0208666927582,0.00203830724178,10
2935,GS3899387,19442874,102.0,102.0,13.3751,0.046992,0.0242024718654,0.0227895281346,10
2936,GS4316009,30570751,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2937,GS4316013,30570760,9.963,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2938,GS4316010,30570761,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2939,GS4316014,30570764,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2940,GS4315996,30570777,114.11,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2941,GS4315988,30570787,98.25,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2942,GS4316244,30593707,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2943,GS4316316,30594139,10.59,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2944,GS4316568,30617014,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2945,GS4316692,30633220,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2946,GS4316705,30633255,10.62,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2947,GS4317403,30669907,114.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2948,GS4317406,30669919,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2949,GS4317402,30669920,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2950,GS4317438,30669991,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2951,GS4317877,30688932,98.75,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2952,GS4318529,30704414,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2953,GS4318536,30704477,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2954,GS4318573,30704484,11.07,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2955,GS4320268,30768859,98.3572,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2956,GS4320384,30768988,102.6625,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2957,GS4320357,30768990,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2958,GS4320391,30768998,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2959,GS4320390,30769010,100.3386,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2960,GS4320667,30783087,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2961,GS4320706,30783269,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2962,GS4320711,30783282,9.89,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2963,GS4320720,30783288,94.05,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2964,GS4320722,30783290,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2965,GS4321464,30821725,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2966,GS4321747,30839179,9.78,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2967,GS4321745,30839185,9.56,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2968,GS4321746,30839188,10.23,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2969,GS4321750,30839189,10.73,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2970,GS4341577,31657440,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2971,GS4341304,31745904,85.6,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2972,GS4344944,31783490,95.6,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2973,GS4381968,33249473,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2974,GS4075161,22955582,101.44,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2975,GS4098786,23751802,104.5,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2976,GS4419475,34401471,100.854,100.823,9.5441,0.025754,0.0230921578736,0.00266184212636,10
2977,GS4420929,34444552,99.15,0.0,6.5201,0.0,0.0218743864781,-0.0218743864781,10
2978,GS4420938,34444559,100.257,0.0,8.867,0.0,0.022847397185,-0.022847397185,10
2979,GS4420927,34444562,99.75,0.0,12.1393,0.0,0.0238924809324,-0.0238924809324,10
2980,GS4420847,34444566,99.35,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2981,GS4423174,34518859,98.855,0.0,14.8419,0.0,0.0245166035282,-0.0245166035282,10
2982,GS4423237,34518894,99.059,98.2,9.3575,0.032415,0.0230262530992,0.00938874690077,10
2983,GS4425814,34601937,0.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2984,GS4425826,34601951,99.8485,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2985,GS3861602,18700503,206.9145,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2986,GS3861829,18717173,141.85,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2987,GS3861833,18717386,102.61,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2988,GS3872693,18933441,104.055,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2989,GS3872560,18933448,134.47,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2990,GS3872692,18933453,102.785,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2991,GS3925882,18971497,97.7,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2992,GS3875864,19009161,180.15,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2993,GS3884092,19159378,137.465,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2994,GS3884100,19159422,102.325,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2995,GS3897198,19388019,101.6,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2996,GS3907476,19650291,124.0,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2997,GS3916497,19819887,159.6,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2998,GS3925276,19953934,129.97425,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
2999,GS3861875,12126478,99.7,99.7,1.9005,0.010946,0.0173802966098,-0.00643429660983,10
3000,GS3849734,18499530,134.223,0.0,0.0,0.0,0.00398268821855,-0.00398268821855,10
3001,GS3851430,18531596,111.516,111.5,12.8288,0.047318,0.0240707564372,0.0232472435628,10
3002,GS3851424,18531603,105.523,105.523,2.4557,0.019712,0.0181538098085,0.00155819019149,10
3003,GS3851425,18531631,113.189,113.189,7.1098,0.032859,0.0221376483757,0.0107213516243,10
3004,GS3854756,18575354,107.369,107.903,3.3448,0.018826,0.0197671689322,-0.000941168932196,10
