,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
44,SplitAndProportionalCashDividend,0.7415,0.8107,0.578,1.0,USD,Valid,9/12/2016,0.0,52.2398,,51.9777,51.2362,51.1274,,51.167,Success,1.4472,1.5844,,1.0,15678641.0,US92343V1044
43,SplitAndProportionalCashDividend,-1.1073,-0.5932,0.578,1.0,USD,Valid,9/13/2016,0.0,51.5328,,50.8704,51.9777,50.5737,,51.4636,Success,-2.1303,-1.1527,,1.0,17602439.0,US92343V1044
42,SplitAndProportionalCashDividend,0.0395,-0.0989,0.578,1.0,USD,Valid,9/14/2016,0.0,51.2757,,50.9099,50.8704,50.722,,51.0088,Success,0.0776,-0.1939,,1.0,11941837.0,US92343V1044
41,SplitAndProportionalCashDividend,0.4845,0.4845,0.578,1.0,USD,Valid,9/15/2016,0.0,51.513,,51.3944,50.9099,50.5391,,50.9099,Success,0.9517,0.9517,,1.0,13047106.0,US92343V1044
40,SplitAndProportionalCashDividend,-0.0989,-0.0099,0.578,1.0,USD,Valid,9/16/2016,0.0,51.3845,,51.2955,51.3944,51.0384,,51.3054,Success,-0.1924,-0.0193,,1.0,19932330.0,US92343V1044
39,SplitAndProportionalCashDividend,-0.6723,-0.6822,0.578,1.0,USD,Valid,9/19/2016,0.0,51.3746,,50.6232,51.2955,50.4452,,51.3054,Success,-1.3106,-1.3297,,1.0,14578546.0,US92343V1044
49,SplitAndProportionalCashDividend,0.3163,0.079,0.578,1.0,USD,Valid,9/2/2016,0.0,52.5413,,52.2842,51.9679,51.9283,,52.2052,Success,0.6086,0.1513,,1.0,13275340.0,US92343V1044
38,SplitAndProportionalCashDividend,0.0692,-0.3263,0.578,1.0,USD,Valid,9/20/2016,0.0,51.2164,,50.6924,50.6232,50.554,,51.0187,Success,0.1367,-0.6396,,1.0,14006322.0,US92343V1044
37,SplitAndProportionalCashDividend,0.5932,0.4943,0.578,1.0,USD,Valid,9/21/2016,0.0,51.4241,,51.2856,50.6924,50.6726,,50.7913,Success,1.1702,0.9732,,1.0,14434727.0,US92343V1044
36,SplitAndProportionalCashDividend,0.4746,0.1977,0.578,1.0,USD,Valid,9/22/2016,0.0,51.8986,,51.7602,51.2856,51.4142,,51.5625,Success,0.9254,0.3834,,1.0,12751895.0,US92343V1044
35,SplitAndProportionalCashDividend,0.2077,0.2571,0.578,1.0,USD,Valid,9/23/2016,0.0,52.2249,,51.9679,51.7602,51.5625,,51.7108,Success,0.4013,0.4972,,1.0,13014796.0,US92343V1044
34,SplitAndProportionalCashDividend,-0.4054,-0.2966,0.578,1.0,USD,Valid,9/26/2016,0.0,51.9679,,51.5625,51.9679,51.429,,51.8591,Success,-0.7801,-0.5719,,1.0,10559019.0,US92343V1044
33,SplitAndProportionalCashDividend,0.3361,0.1779,0.578,1.0,USD,Valid,9/27/2016,0.0,52.0667,,51.8986,51.5625,51.4142,,51.7207,Success,0.6518,0.344,,1.0,8259032.0,US92343V1044
32,SplitAndProportionalCashDividend,-0.4251,-0.2472,0.578,1.0,USD,Valid,9/28/2016,0.0,51.8482,,51.4735,51.8986,51.2263,,51.7207,Success,-0.8191,-0.478,,1.0,13279093.0,US92343V1044
31,SplitAndProportionalCashDividend,0.0593,0.2768,0.578,1.0,USD,Valid,9/29/2016,0.0,51.8195,,51.5328,51.4735,51.1868,,51.256,Success,0.1152,0.54,,1.0,10804738.0,US92343V1044
30,SplitAndProportionalCashDividend,-0.1384,-0.4449,0.578,1.0,USD,Valid,9/30/2016,0.0,51.9777,,51.3944,51.5328,51.3746,,51.8393,Success,-0.2686,-0.8582,,1.0,13077552.0,US92343V1044
48,SplitAndProportionalCashDividend,0.623,0.4153,0.578,1.0,USD,Valid,9/6/2016,0.0,53.2334,,52.9072,52.2842,52.2299,,52.4919,Success,1.1916,0.7912,,1.0,17235589.0,US92343V1044
47,SplitAndProportionalCashDividend,0.1977,0.2076,0.578,1.0,USD,Valid,9/7/2016,0.0,53.184,,53.1049,52.9072,52.6797,,52.8973,Success,0.3737,0.3925,,1.0,10612287.0,US92343V1044
46,SplitAndProportionalCashDividend,-0.1088,0.0,0.578,1.0,USD,Valid,9/8/2016,0.0,53.273,,52.9961,53.1049,52.8281,,52.9961,Success,-0.2049,0.0,,1.0,9005335.0,US92343V1044
45,SplitAndProportionalCashDividend,-1.7599,-1.2952,0.578,1.0,USD,Valid,9/9/2016,0.0,52.6402,,51.2362,52.9961,51.1868,,52.5314,Success,-3.3208,-2.4656,,1.0,18258506.0,US92343V1044
